qid,docid,docno,text,query,score,rank
q_2,5144881,5144881,"'Black Swan' (Dec. 3) Who: Natalie Portman, Mila Kunis, Vincent Cassel, Barbara Hershey; directed by Darren Aronofsky What: In this psychological thriller, a ballet dancer (Portman) finally gets her big shot at playing the Swan Queen in Swan Lake..",Who performed Thriller,-121.96016986998272,301.0
q_2,5192343,5192343,"These were the sort of lives that I aspired to having.. Hawkins has spun those daydreams into a crime thriller called The Girl on the Train. It tells the story of Rachel Watson, a commuter who is obsessed with a perfect couple she sees from the train twice a day. Her ex-husband lives just a few houses away.",Who performed Thriller,-121.96016986998272,302.0
q_2,6029263,6029263,Movie Info. A handful of tourists looking for adventure get more than they bargained for when they cross paths with a massive man-eating beast in this thriller. Pete McKell (Michael Vartan) is a writer for an American travel magazine who has been assigned to write a story about vacationing in rugged Northern Australia.,Who performed Thriller,-121.96016986998272,303.0
q_2,6090262,6090262,"THE SINNER. A young mother is overcome by an inexplicable fit of rage and commits a startling act of violence. The event launches an inverted and utterly surprising crime thriller whose driving force is not the who or the what,but the why. Soon the investigator finds himself obsessed with uncovering the woman's buried motive.",Who performed Thriller,-121.96016986998272,304.0
q_2,6376308,6376308,"Cary Grant and Audrey Hepburn star in this stylish comedy-thriller directed by Stanley Donen, very much in a Hitchcock vein. Grant plays Peter Joshua, who meets Reggie Lampert (Hepburn) in Paris and later offers to help her when she discovers that her husband has been murdered.",Who performed Thriller,-121.96016986998272,305.0
q_2,7638984,7638984,"Based on the short story of the same name by Philip K. Dick, who was no stranger of dystopian visions, Minority Report is one of Steven Spielbergs most successful post 2000 works and an action-packed noir-infused sci-fi thriller, set in a Washington D.C. where murder has mostly been ruled out.",Who performed Thriller,-121.96016986998272,306.0
q_2,7935042,7935042,"She co-starred in the indie-thriller The Last Winter in 2006. In 2011 Connie Britton starred in the horror/drama American Horror Story on FX as Vivien Harmon, a woman who recently relocated with her family to California after a series of tragic marital and family issues.",Who performed Thriller,-121.96016986998272,307.0
q_2,8601485,8601485,"Film / The Recruit. A 2003 spy thriller starring Colin Farrell as James Clayton, an MIT computer whiz, and Al Pacino as Walter Burke, a CIA operative who recruits James and becomes his instructor at The Farm, the CIA's field agent training facility.",Who performed Thriller,-121.96016986998272,308.0
q_2,4592763,4592763,"Photo: Ben Affleck films The Accountant in Roswell. Ben Afflecks new thriller, The Accountant, is filming in Roswell today. The movie, also starring newly Golden Globe awarded actors Jeffrey Tambor and J.K. Simmons (whos now Oscar nominated as well, for Whiplash), is about a numbers guy who cooks the books for shady clients.",Who performed Thriller,-121.98151777352706,309.0
q_2,2387054,2387054,"We are honored to celebrate the unique status of Thriller in Gold & Platinum history. Jackson's Thriller was released Nov. 30 1982 and spent nearly 2 1/2 years on the Billboard album chart with 37 weeks at No. 1, holding the modern day record.",Who performed Thriller,-122.07924316984736,310.0
q_2,2671416,2671416,"The thriller will be available on Blu-ray on February 4th. Anchor Bay Home Entertainment has officially announced that it will release on Blu-ray Mark Jones' thriller Scorned (2013), starring AnnaLynne McCord, Billy Zane, Viva Bianca, and Sadie Katz.",Who performed Thriller,-122.07924316984736,311.0
q_2,2687754,2687754,"Mary Elizabeth Winstead Ang Lee is directing the unique action thriller. Mary Elizabeth Winstead has nabbed the female lead in Gemini Man, the Will Smith action thriller that Ang Lee is directing. Skydance and Paramount are behind the project, which is eyeing a February start.",Who performed Thriller,-122.07924316984736,312.0
q_2,5494649,5494649,"Difference Between Thriller and Horror. Thriller and horror are genres of movies that are very similar to each other. After all many people get a lot of thrill and excitement watching horror. Similarly, many movies that are meant to provide thrill to the audience contain elements that can be said to belong to horror. Because of overlapping of aspects, some people remain confused about the genre of the movie.",Who performed Thriller,-122.07924316984736,313.0
q_2,7797868,7797868,"Just use our plant lists with the tips below and in three easy steps create perfect sun or shade containers and dramatic combinations in the garden. 1  Thriller, Filler, Spiller Shade Plants. 2  Thriller, Filler, Spiller Sun Plants. 3  Container Design Recipes.",Who performed Thriller,-122.07924316984736,314.0
q_2,8220247,8220247,"Michael Jackson's Thriller, estimated to have sold 65 million copies worldwide, is the best-selling album. Although sales estimates for Thriller have been as high as 120 million copies, these sales figures are unreliable. Jackson also currently has the highest number of albums on the list with five, while The Beatles and Madonna each have three.",Who performed Thriller,-122.07924316984736,315.0
q_2,3898005,3898005,"Haywire (film) Haywire is a 2011 American action thriller film directed by Steven Soderbergh, starring Gina Carano, Michael Fassbender, Ewan McGregor, Bill Paxton, Channing Tatum, Antonio Banderas, and Michael Douglas. Carano, a mixed martial arts fighter, performs her own stunts in the film. The score is by Northern Irish DJ and composer David Holmes. Carano is cast as Mallory Kane, an operative who works for a company that handles sensitive black operations covertly so that the government can maintain plau",Who performed Thriller,-122.1039450628546,316.0
q_2,1484966,1484966,"TRACKS: 19 CATEGORY: MOVIES RIGHTS: PERSONAL VIEWS: 133,698. Arnold SchwarzeneggerActionSci-FiPredatorPredator sound clips. Predator is definitely one of the best alien thrillers ever made. The Predator, played by Kevin Peter Hall, is a very realistic and believable creature for the 1980s, when this movie was created. Arnold as Dutch was very convincing and commanding, yet humbled and low-key in his performance.",Who performed Thriller,-122.10881376890342,317.0
q_2,2702212,2702212,"Plants for Urns. As a starting point, the general rule for planting urns is to use a tall, linear thriller in the center for height. Rounded or mounding fillers add fullness between the center and edges.Trailing spillers soften the edges and continue the thrillers vertical line. Feel free to improvise.lants for Urns. As a starting point, the general rule for planting urns is to use a tall, linear thriller in the center for height. Rounded or mounding fillers add fullness between the center and edges.",Who performed Thriller,-122.13282847371248,318.0
q_2,5673498,5673498,"1 Comedy thriller: A genre that combines elements of comedy and thrillers, a combination of humor and suspense or action. 2  Films such as Silver Streak, Charade, Kiss Kiss, Bang Bang, In Bruges, Mr. and Mrs. Smith, Grosse Point Blank, The Thin Man, The Big Fix, and The Lady Vanishes.uspense is a crucial characteristic of the thriller genre. It gives the viewer a feeling of pleasurable fascination and excitement mixed with apprehension, uncertainty, anticipation, tension, and anxiety.",Who performed Thriller,-122.13282847371248,319.0
q_2,3304217,3304217,Alfred Hitchcock was a master of suspense. The movie is a suspense thriller. I don't know who won and the suspense is killing me. [=I am very anxious to know who won]. She kept him in suspense [=waiting anxiously] for two whole days before she agreed to marry him. [+] more examples [-] hide examples [+] Example sentences [-] Hide examples. /sspnsfl/ adjective [more suspenseful; most suspenseful].,Who performed Thriller,-122.15641607007507,320.0
q_2,8228350,8228350,"Based on an Israeli television series Prisoners of War; a psychological thriller that tells the story of Carrie Mathison (Claire Danes), a CIA officer battling her own demons, who becomes convinced that the intelligence that led to the rescue of Nicholas Brody (Damian Lewis) a U.S. soldier who had been missing and presumed dead for nine years, was a setup and may be connected to Al Qaeda.",Who performed Thriller,-122.15641607007507,321.0
q_2,2202309,2202309,"And that she must run. In her riveting style, April Henry crafts a nail-biting thriller involving murder, identity theft, and biological warfare. Follow Cady and Ty (her accidental savior turned companion), as they race against the clock to stay alive, in The Girl Who Was Supposed to Die.",Who performed Thriller,-122.17458850661582,322.0
q_2,3117569,3117569,"The Operation (1990) 1h 40min | Crime, Drama, Thriller | TV Movie 21 January 1990. Duplicity reigns supreme as a doctor in a messy, emotional divorce from his wife who is also his partner in a medical clinic is suddenly slapped with a $7 million malpractice suit by a ...",Who performed Thriller,-122.17458850661582,323.0
